sentence_col1,sentence_col2,n_raters,mean_rating,std_dev,mean_abs_dev,difficulties,raters,pct_exact_match_with_mode,verb,verb_en,verb_casual,frame_en,frame_en_id,sent_mt_pval,verb_mt_pval,DistClass,DistClassName,translit,google_gemma-3-1b-pt,google_gemma-3-4b-pt,google_gemma-3-12b-pt,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-70B,Qwen_Qwen3-32B,sarvamai_sarvam-1
wo kal tear kar chuke the,wo kal faad chuke the,8,6.5,1.069,0.75,"[7, 6, 7, 7, 7, 7, 4, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,फाड़,tear,faad,wo kal X kar chuke the,2,0.00154,0.0,3,SinglePeakRight,casual,0.28401723793664196,0.9783723509076263,0.6401568416684005,1.3636870198002864,0.9100814844514712,1.7056316766402275,1.6703606786598486
wo kal tear kar chuke the,wo kal faad chuke the,8,6.5,1.069,0.75,"[7, 6, 7, 7, 7, 7, 4, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,फाड़,tear,faad,wo kal X kar chuke the,2,0.00154,0.0,3,SinglePeakRight,formal,0.1947854313921309,0.40415754738427023,0.5939195775368801,0.4982081141510371,1.0119840679237015,5.748412758113083,0.5224568792887829
witness karna aasan hai,dekhna aasan hai,8,6.5,1.069,0.75,"[7, 7, 7, 7, 7, 6, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,देख्,witness,dekh,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,devanagari,0.02211391362784857,0.042622596397987704,0.01144283753808663,1.6843278754846662,2.1280541314838786,1.1191039129607516,1.6953225945635253
witness karna aasan hai,dekhna aasan hai,8,6.5,1.069,0.75,"[7, 7, 7, 7, 7, 6, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,देख्,witness,dekh,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,casual,0.03392077702455154,0.010574531677554115,0.009102993869040973,0.2163123965185876,0.14161743252820208,0.0895368068015181,0.326454139258884
witness karna aasan hai,dekhna aasan hai,8,6.5,1.069,0.75,"[7, 7, 7, 7, 7, 6, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,देख्,witness,dekh,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,formal,0.022172166473302026,0.00494591814780569,0.004667176974205952,0.14403027846183336,0.21904001098255188,0.0717182638271929,0.3434672225523321
wo kal create kar chuke the,wo kal bana chuke the,8,5.875,0.991,0.688,"[6, 5, 7, 6, 6, 7, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बना,create,bana,wo kal X kar chuke the,2,0.10454,2e-05,3,SinglePeakRight,devanagari,0.110947847396263,0.4291220330513712,1.052244275322362,0.326259460771586,0.533732486391383,0.6318223538378079,1.256149712978137
wo kal create kar chuke the,wo kal bana chuke the,8,5.875,0.991,0.688,"[6, 5, 7, 6, 6, 7, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बना,create,bana,wo kal X kar chuke the,2,0.10454,2e-05,3,SinglePeakRight,casual,0.8380961561946858,1.8098682899632141,0.7433148381721258,0.9900610197845288,1.7600412865250348,1.250086594596147,0.7250368610699207
wo kal create kar chuke the,wo kal bana chuke the,8,5.875,0.991,0.688,"[6, 5, 7, 6, 6, 7, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बना,create,bana,wo kal X kar chuke the,2,0.10454,2e-05,3,SinglePeakRight,formal,0.18450745513714867,0.34185907894599715,0.29744630378039705,0.238677155130035,0.3806272413574026,1.2373473310030125,0.5485001158232955
wo kal enumerate kar chuke the,wo kal gin chuke the,6,6.167,0.983,0.833,"[7, 5, 7, 5, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,गिन,enumerate,gin,wo kal X kar chuke the,2,0.14746,0.0,3,SinglePeakRight,devanagari,0.5127744794448195,1.1231192252758684,0.28370942769384244,0.3829418056943855,0.5961263960399189,0.5080471064209093,12.810025052063937
wo kal enumerate kar chuke the,wo kal gin chuke the,6,6.167,0.983,0.833,"[7, 5, 7, 5, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,गिन,enumerate,gin,wo kal X kar chuke the,2,0.14746,0.0,3,SinglePeakRight,casual,1.3180138381798203,5.063982483396104,3.1431889551854315,0.8758120807414732,0.80553580014493,15.94081474362194,2.064132618906152
wo kal enumerate kar chuke the,wo kal gin chuke the,6,6.167,0.983,0.833,"[7, 5, 7, 5, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,गिन,enumerate,gin,wo kal X kar chuke the,2,0.14746,0.0,3,SinglePeakRight,formal,0.1112735568529899,0.3096514191200714,0.1787344374752753,0.18088026568714052,0.3817431327021538,1.3125587608123703,1.3533702122229558
wo kal spray kar chuke the,wo kal chidak chuke the,6,1.833,0.983,0.833,"[1, 3, 3, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,छिड़क,spray,chidak,wo kal X kar chuke the,2,0.14746,0.0695,0,Uniform/Random,devanagari,0.10685303429068967,0.16105692148723494,0.257862827714753,0.2604172849453568,0.4360031393923035,0.41839639446790805,1.1415578587972708
wo kal spray kar chuke the,wo kal chidak chuke the,6,1.833,0.983,0.833,"[1, 3, 3, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,छिड़क,spray,chidak,wo kal X kar chuke the,2,0.14746,0.0695,0,Uniform/Random,casual,0.46512879253351325,1.190629818330358,1.8388570166834062,0.8288014921541913,1.7089435921290652,0.7998565363063995,1.1795881529299963
wo kal spray kar chuke the,wo kal chidak chuke the,6,1.833,0.983,0.833,"[1, 3, 3, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,छिड़क,spray,chidak,wo kal X kar chuke the,2,0.14746,0.0695,0,Uniform/Random,formal,0.34280584329495706,0.8948252109550517,0.6508297357316216,1.0515742743935574,1.3228922165830648,3.681042036193058,0.7803184494980304
wo aaram se tear karte rahenge,wo aaram se faadte rahenge,8,6.25,0.886,0.75,"[5, 6, 7, 7, 7, 5, 6, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,फाड़,tear,faad,wo aaram se X karte rahenge,4,0.03418,0.0,3,SinglePeakRight,devanagari,0.013601450636084223,0.1628562955804804,0.0547794667259708,0.21301230368213203,0.3612433847460813,0.5770563060848544,0.06626723084129132
wo aaram se tear karte rahenge,wo aaram se faadte rahenge,8,6.25,0.886,0.75,"[5, 6, 7, 7, 7, 5, 6, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,फाड़,tear,faad,wo aaram se X karte rahenge,4,0.03418,0.0,3,SinglePeakRight,casual,0.19680776834427152,0.3187773514959188,0.2593496732532857,0.7383174453098584,0.7438363628394525,1.1736628272920304,1.6632447909144965
wo aaram se tear karte rahenge,wo aaram se faadte rahenge,8,6.25,0.886,0.75,"[5, 6, 7, 7, 7, 5, 6, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,फाड़,tear,faad,wo aaram se X karte rahenge,4,0.03418,0.0,3,SinglePeakRight,formal,0.3384074279744904,0.46565204669394755,0.45461631292813387,1.2127170968763714,1.1815133481775901,2.449160331855294,1.2373910752542914
wo aaram se move karte rahenge,wo aaram se chalte rahenge,6,6.167,0.753,0.556,"[7, 6, 6, 6, 7, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,चल्,move,chal,wo aaram se X karte rahenge,4,0.14746,0.0138,3,SinglePeakRight,devanagari,0.18153800334676054,0.17250815612305764,0.16007950495634074,0.8500651222146005,1.05870252413358,0.9608518200680775,0.748494821821899
wo aaram se move karte rahenge,wo aaram se chalte rahenge,6,6.167,0.753,0.556,"[7, 6, 6, 6, 7, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,चल्,move,chal,wo aaram se X karte rahenge,4,0.14746,0.0138,3,SinglePeakRight,casual,0.4159853399612436,0.5168952633591234,0.4083287101418623,0.7738345637568861,0.8616988831036506,0.8884595779055132,1.0038708042201623
wo aaram se move karte rahenge,wo aaram se chalte rahenge,6,6.167,0.753,0.556,"[7, 6, 6, 6, 7, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,चल्,move,chal,wo aaram se X karte rahenge,4,0.14746,0.0138,3,SinglePeakRight,formal,0.08937492264487808,0.187925062149321,0.22453689187733675,0.6354829002593932,0.4959848045871244,0.24570898493552218,0.5090788336473436
wo kal boil kar chuke the,wo kal khaula chuke the,8,1.875,0.641,0.438,"[2, 3, 1, 2, 2, 2, 2, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,खौला,boil,khaula,wo kal X kar chuke the,2,0.00828,0.00026,2,SinglePeakLeft,devanagari,0.27380591279918975,0.17083558775595528,0.2003501276697868,0.34791002907141705,0.6562411058358939,0.6245383583841932,0.5846598256392894
wo kal boil kar chuke the,wo kal khaula chuke the,8,1.875,0.641,0.438,"[2, 3, 1, 2, 2, 2, 2, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,खौला,boil,khaula,wo kal X kar chuke the,2,0.00828,0.00026,2,SinglePeakLeft,casual,1.5727559342540178,1.506031614644181,1.2258720553318108,0.19007643943305638,0.4120490453082207,1.1165438299446069,2.094070969144542
wo kal boil kar chuke the,wo kal khaula chuke the,8,1.875,0.641,0.438,"[2, 3, 1, 2, 2, 2, 2, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,खौला,boil,khaula,wo kal X kar chuke the,2,0.00828,0.00026,2,SinglePeakLeft,formal,0.12642685276435858,0.24872439565141835,0.2435791320398563,0.3583332511502848,0.6490357185336139,2.759458890627108,0.9078973564677125
weep karna aasan hai,rona aasan hai,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रो,weep,ro,X karna aasan hai,1,0.01176,0.0,3,SinglePeakRight,devanagari,1753.419679401321,100.45364627287186,256.65417395581284,0.357955829671666,0.2154782309653613,3.0489330829627708,3.743936523251921
weep karna aasan hai,rona aasan hai,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रो,weep,ro,X karna aasan hai,1,0.01176,0.0,3,SinglePeakRight,casual,73.91435606227971,166.3387676724719,45.61298141753479,1.013143858575553,2.0440047166074735,29.727306871397445,2.794619960354638
weep karna aasan hai,rona aasan hai,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रो,weep,ro,X karna aasan hai,1,0.01176,0.0,3,SinglePeakRight,formal,4.517097921850113,30.683427949725864,3.8965115277617093,3.4051413642571267,2.8607055931797376,2.363752923090879,1.8894850952717372
wo aaram se hinder karte rahenge,wo aaram se rokte rahenge,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रोक,hinder,rok,wo aaram se X karte rahenge,4,0.01176,0.0,3,SinglePeakRight,devanagari,0.019200649747858223,0.06136430547913056,0.05857573594887443,0.35573486110110863,0.34590789155125073,0.6322440046793157,0.9883657251781871
wo aaram se hinder karte rahenge,wo aaram se rokte rahenge,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रोक,hinder,rok,wo aaram se X karte rahenge,4,0.01176,0.0,3,SinglePeakRight,casual,0.49111044938720866,0.24711969666506162,0.25149477851311813,0.825380923075147,0.7424309388113055,1.0767794932792885,1.0151735428145578
wo aaram se hinder karte rahenge,wo aaram se rokte rahenge,6,6.5,0.548,0.5,"[7, 6, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,रोक,hinder,rok,wo aaram se X karte rahenge,4,0.01176,0.0,3,SinglePeakRight,formal,0.16413516149858712,0.20595508993707146,0.31846393712490695,0.8786076489953023,0.7897377691386427,0.3064777712424153,0.880707782136499
enumerate karna aasan hai,ginna aasan hai,8,6.625,0.518,0.469,"[6, 7, 6, 7, 6, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,गिन,enumerate,gin,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,devanagari,0.039852673964685274,0.1766420018630422,0.11485033098066776,0.15316976925490694,0.2436459219820724,1.1718763698672958,4.504057617028925
enumerate karna aasan hai,ginna aasan hai,8,6.625,0.518,0.469,"[6, 7, 6, 7, 6, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,गिन,enumerate,gin,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,casual,0.12778581421140356,0.7353720478959276,0.14622979204306275,3.2440146623491963,3.526537154941296,56.95704346300999,2.4877042841507433
enumerate karna aasan hai,ginna aasan hai,8,6.625,0.518,0.469,"[6, 7, 6, 7, 6, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,गिन,enumerate,gin,X karna aasan hai,1,0.00154,0.0,3,SinglePeakRight,formal,0.6442000910992102,1.3532154645185677,1.0577214873353464,0.6627762253112888,2.947103883539939,1.5043098809923816,1.7260434168374623
wo kal yearn kar chuke the,wo kal taras chuke the,8,6.625,0.518,0.469,"[7, 7, 6, 7, 6, 7, 6, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,तरस,yearn,taras,wo kal X kar chuke the,2,0.00154,0.0,3,SinglePeakRight,devanagari,0.02389735763943586,0.12511127011218767,0.15276036575874677,0.336350637148733,0.3443105714556767,0.3939201735986634,0.7680973182297615
